InfoCube,Version,Object Status,Content Release,Content Timestamp,Owner,BW Application,INFOAREA,Cube Type,Cube Sub Type
0IMSU_C03,D,INA,3.0/02,"2,00,20,60,70,85,955",SAP,BW,0IMS_USA,B,
0IMSU_C02,D,INA,3.0/02,"2,00,20,60,70,85,845",SAP,BW,0IMS_USA,B,
0IMSU_C01,D,INA,3.0/02,"2,00,20,60,70,85,749",SAP,BW,0IMS_USA,B,
0IMSD_C01,D,INA,3.0/01,"2,00,10,50,91,24,425",SAP,BW,0IMSD,B,
0IMS_MC01,D,INA,3.3/01,"2,00,30,70,31,21,118",SAP,BW,0IMS_USA,M,
0IMFA_R10,D,INA,7.0/04,"2,00,80,50,61,23,101",SAP,BW,0FIN_REP_SIMPL_2_EHP4_IMFA,V,S
0IMFA_M10,D,INA,7.0/04,"2,00,80,50,61,23,458",SAP,BW,0FIN_REP_SIMPL_2_EHP4_IMFA,M,
0IMFA_C10,D,INA,7.0/04,"2,00,80,50,61,23,030",SAP,BW,0FIN_REP_SIMPL_2_EHP4_IMFA,B,
0IMFA_C04,D,INA,3.0/01,"2,00,10,53,00,64,734",SAP,BW,0IMFA_CIM,B,
0IMFA_C03,D,INA,3.0/01,"2,00,10,53,00,63,637",SAP,BW,0IMFA_CIM,B,
0IMFA_C02,D,INA,3.0/01,"2,00,10,53,00,64,409",SAP,BW,0IMFA_CIM,M,
0IMFA_1,D,INA,3.0/01,"2,00,10,31,91,40,501",SAP,BW,0IMFA,B,
0IEP_C02,D,INA,7.0/03,"2,00,51,11,80,32,502",SAP,BW,0XIEP,B,
0IEP_C01,D,INA,7.0/03,"2,00,51,21,60,52,348",SAP,BW,0XIEP,B,
0ICH_MP17,D,INA,,"2,01,20,32,01,50,939",SAP,BW,0ICH_SPM,M,
0ICH_MP16,D,INA,,"2,01,20,32,01,50,920",SAP,BW,0ICH_SPM,M,
0ICH_MP15,D,INA,,"2,01,20,32,01,50,742",SAP,BW,0ICH_SPM,M,
0ICH_MP14,D,INA,,"2,01,20,32,01,50,802",SAP,BW,0ICH_SPM,M,
0ICH_MP13,D,INA,,"2,01,20,32,01,50,843",SAP,BW,0ICH_SPM,M,
0ICH_MP12,D,INA,,"2,01,20,32,01,50,824",SAP,BW,0ICH_SPM,M,
0ICH_MP11,D,INA,,"2,01,20,32,01,50,900",SAP,BW,0ICH_SPM,M,
0ICH_MP02,D,INA,3.5/03,"2,00,60,11,91,20,001",SAP,BW,0ICH,M,
0ICH_MP01,D,INA,3.5/03,"2,00,60,11,91,15,753",SAP,BW,0ICH,M,
0ICH_MC01,D,INA,7.0/03,"2,00,70,61,10,42,924",SAP,BW,0ICH,M,
0ICH_CO4,D,INA,7.0/03,"2,00,70,61,10,34,116",SAP,BW,0ICH,B,
0ICH_C03,D,INA,7.0/02,"2,00,50,80,52,23,004",SAP,BW,0ICH,B,
0ICH_C02,D,INA,3.5/02,"2,00,40,12,91,74,328",SAP,BW,0ICH,B,
0ICH_C01,D,INA,3.5/02,"2,00,40,12,91,21,242",SAP,BW,0ICH,B,
0IC_MP04,D,INA,3.5/03,"2,00,60,11,91,01,815",SAP,BW,0MMIC,M,
0IC_MC03,D,INA,3.5/02,"2,00,31,01,41,32,632",SAP,BW,0MMIC,M,
0IC_MC02,D,INA,3.2/01,"2,00,30,20,71,45,511",SAP,BW,0MMIC,M,
0IC_MC01,D,INA,3.5/02,"2,00,31,01,41,32,800",SAP,BW,0MMIC,M,
0IC_C03,D,INA,7.0/03,"2,00,70,43,01,22,834",SAP,BW,0MMIC,B,
0IC_C02,D,INA,3.2/01,"2,00,30,11,61,63,130",SAP,BW,0MMIC,B,
0IC_C01,D,INA,3.2/01,"2,00,30,11,61,63,502",SAP,BW,0MMIC,B,
0HT_DRM02,D,INA,3.0/01,"2,00,11,12,30,61,019",SAP,BW,0HT_DRM,B,
0HT_DR_PL,D,INA,3.3/01,"2,00,30,62,41,15,530",SAP,BW,0HT_CMS,B,
0HOM_C03,D,INA,3.5/02,"2,00,40,12,11,91,456",SAP,BW,0CRM_SALES_POM,B,
0HE_MP11,D,INA,7.0/03,"2,00,70,11,61,33,131",SAP,BW,0HE_SLC,M,
0HE_MP10,D,INA,7.0/03,"2,00,60,91,40,73,805",SAP,BW,0HE_SLC,M,
0HE_MP09,D,INA,7.0/03,"2,00,60,91,40,73,229",SAP,BW,0HE_SLC,M,
0HE_MP08,D,INA,7.0/03,"2,00,60,91,40,73,554",SAP,BW,0HE_SLC,M,
0HE_MP07,D,INA,7.0/03,"2,00,61,12,20,63,007",SAP,BW,0HE_SLC,M,
0HE_MP06,D,INA,7.0/03,"2,00,61,12,20,63,147",SAP,BW,0HE_SLC,M,
0HE_MP03,D,INA,7.0/03,"2,00,60,91,40,75,907",SAP,BW,0HE_SLC,M,
0HE_MP02,D,INA,3.5/03,"2,00,60,12,61,41,648",SAP,BW,0HE_SLC,M,
0HE_MP01,D,INA,7.0/03,"2,00,61,12,20,62,827",SAP,BW,0HE_SLC,M,
0HC_MP03,D,INA,3.5/03,"2,00,60,12,31,43,142",SAP,BW,0HC_ISH_ALL,M,
0HC_MP02,D,INA,3.5/03,"2,00,60,12,31,42,925",SAP,BW,0HC_ISH_ALL,M,
0HC_M01,D,INA,7.0/02,"2,00,50,80,40,83,554",SAP,BW,0HC_ISH_ALL,M,
0HC_DE_M4,D,INA,3.5/03,"2,00,40,92,21,03,054",SAP,BW,0HC_ISH_DE,M,
0HC_DE_M3,D,INA,7.0/03,"2,00,70,80,20,90,646",SAP,BW,0HC_ISH_DE,M,
0HC_DE_M2,D,INA,3.5/03,"2,00,40,92,20,90,848",SAP,BW,0HC_ISH_DE,M,
0HC_DE_M1,D,INA,3.5/02,"2,00,40,20,51,70,417",SAP,BW,0HC_ISH_DE,M,
0HC_DE_C4,D,INA,747,"2,01,50,43,00,91,441",SAP,BW,0HC_ISH_DE,B,
0HC_DE_C3,D,INA,7.0/03,"2,00,61,01,91,25,232",SAP,BW,0HC_ISH_DE,B,
0HC_DE_C2,D,INA,7.0/03,"2,00,61,01,91,25,509",SAP,BW,0HC_ISH_DE,B,
0HC_DE_C1,D,INA,7.0/03,"2,00,70,80,20,82,045",SAP,BW,0HC_ISH_DE,B,
0HC_C40,D,INA,3.5/03,"2,00,40,92,20,92,411",SAP,BW,0HC_ISH_ALL,B,
0HC_C38,D,INA,3.5/02,"2,00,40,20,51,34,228",SAP,BW,0HC_ISH_ALL,B,
0HC_C37,D,INA,3.5/02,"2,00,40,21,21,80,330",SAP,BW,0HC_ISH_ALL,B,
0HC_C36,D,INA,3.5/02,"2,00,40,20,51,60,955",SAP,BW,0HC_ISH_ALL,B,
0HC_C35,D,INA,3.5/02,"2,00,40,20,41,62,311",SAP,BW,0HC_ISH_ALL,B,
0HC_C34,D,INA,3.5/03,"2,00,40,92,20,92,058",SAP,BW,0HC_ISH_ALL,B,
0HC_C33,D,INA,3.5/03,"2,00,40,92,20,90,338",SAP,BW,0HC_ISH_ALL,B,
0HC_C32,D,INA,3.5/02,"2,00,40,22,40,90,508",SAP,BW,0HC_ISH_ALL,B,
0HC_C30,D,INA,7.0/02,"2,00,50,82,31,42,339",SAP,BW,0HC_ISH_ALL,B,
0HC_AT_M2,D,INA,3.5/02,"2,00,40,31,61,11,022",SAP,BW,0HC_ISH_AT,M,
0HC_AT_M1,D,INA,3.5/02,"2,00,40,20,51,81,209",SAP,BW,0HC_ISH_AT,M,
0HC_AT_C1,D,INA,3.5/02,"2,00,40,40,60,93,915",SAP,BW,0HC_ISH_AT,B,
0GTR_MC02,D,INA,7.0/03,"2,00,61,21,31,44,403",SAP,BW,0PSM_GTR_CRM,M,
0GTR_MC01,D,INA,7.0/03,"2,00,61,20,41,62,656",SAP,BW,0PSM_GTR,M,
0GTR_C04,D,INA,7.0/03,"2,00,60,92,51,95,201",SAP,BW,0PSM_GTR_CRM,B,
0GTR_C02,D,INA,7.0/03,"2,00,60,92,51,45,211",SAP,BW,0PSM_GTR_CRM,B,
0GTR_C01,D,INA,7.0/03,"2,00,60,92,51,41,729",SAP,BW,0PSM_GTR_CRM,B,
0GT_MC07,D,INA,3.5/03,"2,00,50,11,31,04,129",SAP,BW,0RT_GT_PM,M,
0GT_MC06,D,INA,3.5/02,"2,00,40,32,91,44,007",SAP,BW,0RT_GT_PM,M,
0GT_MC05,D,INA,3.5/02,"2,00,40,30,90,85,650",SAP,BW,0RT_GT_RM,M,
0GT_MC04,D,INA,7.0/02,"2,00,50,61,30,84,816",SAP,BW,0RT_GT_PM,M,
0GT_MC03,D,INA,3.5/02,"2,00,40,32,20,83,427",SAP,BW,0RT_GT_PM,M,
0GT_MC02,D,INA,3.5/02,"2,00,40,32,90,85,604",SAP,BW,0RT_GT_PM,M,
0GT_MC01,D,INA,3.3/01,"2,00,30,82,10,84,443",SAP,BW,0RT_GT_TC,M,
0GT_C05,D,INA,3.5/03,"2,00,50,10,51,05,058",SAP,BW,0RT_GT_PM,B,
0GT_C04,D,INA,3.5/03,"2,00,50,10,51,04,825",SAP,BW,0RT_GT_PM,B,
0GT_C03,D,INA,3.3/01,"2,00,30,81,41,14,228",SAP,BW,0RT_GT_TC,B,
0GT_C02,D,INA,3.3/01,"2,00,30,81,90,82,151",SAP,BW,0RT_GT_TC,B,
0GT_C01,D,INA,3.3/01,"2,00,30,81,41,14,329",SAP,BW,0RT_GT_TC,B,
0GSI_MP21,D,INA,7.0/05,"2,00,90,21,62,24,907",SAP,BW,0GSI_RU_RE,M,
0GSI_C3SK,D,INA,7.0/05,"2,00,90,40,70,83,535",SAP,BW,0GSI_1SK,B,
0GSI_C2SK,D,INA,7.0/05,"2,00,90,40,70,84,103",SAP,BW,0GSI_1SK,B,
0GSI_C23,D,INA,7.0/05,"2,00,90,20,10,01,103",SAP,BW,0GSI_RU_RE,B,
0GSI_C22,D,INA,7.0/05,"2,00,90,21,62,24,623",SAP,BW,0GSI_RU_RE,B,
0GSI_C21,D,INA,7.0/05,"2,00,90,21,62,24,504",SAP,BW,0GSI_RU_RE,B,
0GSI_C1SM,D,INA,7.0/05,"2,00,90,40,70,81,425",SAP,BW,0GSI_1S,B,
0GSI_C1SK,D,INA,7.0/05,"2,00,90,40,70,82,755",SAP,BW,0GSI_1SK,B,
0GSI_C1S,D,INA,7.0/05,"2,00,90,40,70,72,611",SAP,BW,0GSI_1S,B,
0GSI_C1FS,D,INA,7.0/05,"2,00,90,40,70,84,410",SAP,BW,0GSI_1FS,B,
0GRM3MP07,D,INA,7.0/05,"2,00,90,60,50,32,245",SAP,BW,0GRC_RM30,M,
0GRM3MP06,D,INA,7.0/05,"2,00,90,60,50,32,208",SAP,BW,0GRC_RM30,M,
0GRM3MP05,D,INA,7.0/05,"2,00,90,50,80,71,228",SAP,BW,0GRC_RM30,M,
0GRM3MP04,D,INA,7.0/05,"2,00,90,60,50,32,305",SAP,BW,0GRC_RM30,M,
0GRM3MP03,D,INA,7.0/05,"2,00,90,60,50,32,325",SAP,BW,0GRC_RM30,M,
0GRM3MP02,D,INA,7.0/05,"2,00,90,60,50,32,409",SAP,BW,0GRC_RM30,M,
0GRM3MP01,D,INA,7.0/05,"2,00,90,60,50,32,349",SAP,BW,0GRC_RM30,M,
0GRM3C06,D,INA,7.0/05,"2,00,90,60,50,30,320",SAP,BW,0GRC_RM30,B,
0GRM3C05,D,INA,7.0/05,"2,00,90,60,50,30,719",SAP,BW,0GRC_RM30,B,
0GRM3C04,D,INA,7.0/05,"2,00,90,60,50,31,140",SAP,BW,0GRC_RM30,B,
0GRM3C03,D,INA,7.0/05,"2,00,90,60,50,31,309",SAP,BW,0GRC_RM30,B,
0GRM3C02,D,INA,7.0/05,"2,00,90,60,50,32,036",SAP,BW,0GRC_RM30,B,
0GRM3C01,D,INA,7.0/05,"2,00,90,60,50,31,550",SAP,BW,0GRC_RM30,B,
0GRM_RM03,D,INA,7.0/03,"2,00,70,91,92,14,831",SAP,BW,0GRC_RM,B,
0GRM_RM02,D,INA,7.0/03,"2,00,70,91,92,14,857",SAP,BW,0GRC_RM,B,
0GRM_RM01,D,INA,7.0/03,"2,00,70,91,92,15,209",SAP,BW,0GRC_RM,B,
0GRM_MR03,D,INA,7.0/03,"2,00,70,91,92,15,240",SAP,BW,0GRC_RM,M,
0GRM_MR02,D,INA,7.0/03,"2,00,70,91,92,15,411",SAP,BW,0GRC_RM,M,
0GRM_MR01,D,INA,7.0/03,"2,00,70,91,92,15,507",SAP,BW,0GRC_RM,M,
0GPC3MP14,D,INA,7.0/05,"2,00,90,32,70,23,209",SAP,BW,0GRC_PC30,M,
0GPC3MP13,D,INA,7.0/05,"2,00,90,52,11,90,124",SAP,BW,0GRC_PC30,M,
0GPC3MP12,D,INA,7.0/05,"2,00,90,32,70,21,354",SAP,BW,0GRC_PC30,M,
0GPC3MP11,D,INA,7.0/05,"2,00,90,32,70,23,305",SAP,BW,0GRC_PC30,M,
0GPC3MP10,D,INA,7.0/05,"2,00,90,32,70,21,204",SAP,BW,0GRC_PC30,M,
0GPC3MP09,D,INA,7.0/05,"2,00,90,60,50,30,214",SAP,BW,0GRC_PC30,M,
0GPC3MP08,D,INA,7.0/05,"2,00,90,42,32,31,151",SAP,BW,0GRC_PC30,M,
0GPC3MP07,D,INA,7.0/05,"2,00,90,42,20,01,326",SAP,BW,0GRC_PC30,M,
0GPC3MP06,D,INA,7.0/05,"2,00,90,42,42,25,606",SAP,BW,0GRC_PC30,M,
0GPC3MP05,D,INA,7.0/05,"2,00,90,42,42,25,043",SAP,BW,0GRC_PC30,M,
0GPC3MP04,D,INA,7.0/05,"2,00,90,42,42,25,328",SAP,BW,0GRC_PC30,M,
0GPC3MP03,D,INA,7.0/05,"2,00,90,32,70,21,308",SAP,BW,0GRC_PC30,M,
0GPC3MP02,D,INA,7.0/05,"2,00,90,60,50,30,142",SAP,BW,0GRC_PC30,M,
0GPC3MP01,D,INA,7.0/05,"2,00,90,42,42,24,229",SAP,BW,0GRC_PC30,M,
0GPC3C09,D,INA,7.0/05,"2,00,90,60,50,25,425",SAP,BW,0GRC_PC30,B,
0GPC3C08,D,INA,7.0/05,"2,00,90,60,50,25,718",SAP,BW,0GRC_PC30,B,
0GPC3C07,D,INA,7.0/05,"2,00,90,32,70,11,256",SAP,BW,0GRC_PC30,B,
0GPC3C06,D,INA,7.0/05,"2,00,90,52,11,85,542",SAP,BW,0GRC_PC30,B,
0GPC3C05,D,INA,7.0/05,"2,00,90,32,70,11,528",SAP,BW,0GRC_PC30,B,
0GPC3C04,D,INA,7.0/05,"2,00,90,32,70,11,210",SAP,BW,0GRC_PC30,B,
0GPC3C03,D,INA,7.0/05,"2,00,90,32,70,11,653",SAP,BW,0GRC_PC30,B,
0GPC3C02,D,INA,7.0/05,"2,00,90,32,70,11,625",SAP,BW,0GRC_PC30,B,
0GPC3C01,D,INA,7.0/05,"2,00,90,32,70,11,728",SAP,BW,0GRC_PC30,B,
0GPC_MR04,D,INA,7.0/04,"2,00,80,61,40,85,802",SAP,BW,0GRC_PC,M,
0GPC_MR03,D,INA,7.0/04,"2,00,80,61,40,85,731",SAP,BW,0GRC_PC,M,
0GPC_MR02,D,INA,7.0/04,"2,00,80,51,32,01,401",SAP,BW,0GRC_PC,M,
0GPC_MR01,D,INA,7.0/04,"2,00,80,51,32,01,312",SAP,BW,0GRC_PC,M,
0GPC_C02,D,INA,7.0/04,"2,00,80,51,32,00,623",SAP,BW,0GRC_PC,B,
0GPC_C01,D,INA,7.0/04,"2,00,80,51,32,00,809",SAP,BW,0GRC_PC,B,
0GM_MP01,D,INA,3.5/03,"2,00,60,12,40,93,716",SAP,BW,0PSM_GM,M,
0GM_C05,D,INA,3.3/01,"2,00,30,82,21,21,043",SAP,BW,0PSM_GM,B,
0GM_C04,D,INA,3.3/01,"2,00,30,82,81,23,734",SAP,BW,0PSM_GM,B,
0GM_C03,D,INA,3.3/01,"2,00,30,70,41,72,749",SAP,BW,0PSM_GM,B,
0GM_C02,D,INA,7.0/02,"2,00,50,72,51,23,109",SAP,BW,0PSM_GM,B,
0GM_C01,D,INA,3.3/01,"2,00,30,70,41,71,744",SAP,BW,0PSM_GM,B,
0GLX_C03,D,INA,7.0/05,"2,00,90,31,91,51,623",SAP,BW,0GLX,B,
0GLX_C02,D,INA,7.0/05,"2,00,90,31,91,51,821",SAP,BW,0GLX,B,
0GLX_C01,D,INA,7.0/05,"2,00,90,31,91,51,737",SAP,BW,0GLX,B,
0GLS_C01,D,INA,3.1/01,"2,00,21,02,31,35,541",SAP,BW,0GLSPEND,B,
0GHO_MP03,D,INA,7.0/06,"2,01,10,10,51,10,923",SAP,BW,0GHO,M,
0GHO_MP02,D,INA,7.0/06,"2,01,01,10,90,91,844",SAP,BW,0GHO,M,
0GHO_C09,D,INA,7.0/06,"2,01,10,12,50,61,141",SAP,BW,0GHO,B,
0GHO_C08,D,INA,7.0/06,"2,01,01,20,20,91,937",SAP,BW,0GHO,B,
0GHO_C07,D,INA,7.0/06,"2,01,01,20,20,90,239",SAP,BW,0GHO,B,
0GHO_C06,D,INA,7.0/06,"2,01,10,31,61,25,945",SAP,BW,0GHO,B,
0GHO_C05,D,INA,7.0/06,"2,01,10,31,61,30,017",SAP,BW,0GHO,B,
0GHO_C04,D,INA,7.0/06,"2,01,10,31,61,30,109",SAP,BW,0GHO,B,
0GHO_C03,D,INA,7.0/06,"2,01,01,20,20,91,709",SAP,BW,0GHO,B,
0GHO_C02,D,INA,7.0/06,"2,01,10,31,61,30,041",SAP,BW,0GHO,B,
0GHO_C01,D,INA,7.0/06,"2,01,01,20,20,91,519",SAP,BW,0GHO,B,
0GFN_MP01,D,INA,7.0/05,"2,00,90,50,30,65,448",SAP,BW,0GRC_FN,M,
0GCC_UPVH,D,INA,7.0/04,"2,00,80,51,31,24,402",SAP,BW,0GCC_VIOLS,B,
0GCC_UPV,D,INA,7.0/04,"2,00,80,60,62,03,755",SAP,BW,0GCC_VIOLS,B,
0GCC_RPVH,D,INA,7.0/03,"2,00,71,20,52,23,118",SAP,BW,0GCC_VIOLS,B,
0GCC_RPV,D,INA,7.0/04,"2,00,80,60,62,03,645",SAP,BW,0GCC_VIOLS,B,
0GCC_PPVH,D,INA,7.0/03,"2,00,71,20,52,25,230",SAP,BW,0GCC_VIOLS,B,
0GCC_PPV,D,INA,7.0/04,"2,00,80,60,62,02,155",SAP,BW,0GCC_VIOLS,B,
0GCC_MTUS,D,INA,7.0/03,"2,00,71,21,20,20,444",SAP,BW,0GCC_VIOLS,B,
0GCC_MTRL,D,INA,7.0/03,"2,00,71,21,20,15,935",SAP,BW,0GCC_VIOLS,B,
0GCC_MTPR,D,INA,7.0/03,"2,00,71,21,20,15,357",SAP,BW,0GCC_VIOLS,B,
0GCC_MTOR,D,INA,7.0/03,"2,00,71,21,20,20,247",SAP,BW,0GCC_VIOLS,B,
0GCC_MTHR,D,INA,7.0/03,"2,00,71,21,20,15,055",SAP,BW,0GCC_VIOLS,B,
0GCC_CRV,D,INA,7.0/04,"2,00,80,60,62,01,923",SAP,BW,0GCC_VIOLS,B,
0GCC_CPV,D,INA,7.0/03,"2,00,71,21,01,91,957",SAP,BW,0GCC_VIOLS,B,
0GCC_CAV,D,INA,7.0/04,"2,00,80,60,62,01,817",SAP,BW,0GCC_VIOLS,B,
0GCC_ALH,D,INA,7.0/03,"2,00,71,21,91,73,106",SAP,BW,0GCC_ALERTS,B,
0GCC_ALD,D,INA,7.0/04,"2,00,80,60,62,05,534",SAP,BW,0GCC_ALERTS,B,
0GAE_MP02,D,INA,7.0/04,"2,00,80,51,21,51,148",SAP,BW,0GRC_AE,M,
0GAE_MP01,D,INA,7.0/04,"2,00,80,72,91,85,746",SAP,BW,0GRC_AE,M,
0GAE_C08,D,INA,7.0/03,"2,00,80,20,22,21,751",SAP,BW,0GRC_AE,B,
0GAE_C07,D,INA,7.0/03,"2,00,80,11,40,55,600",SAP,BW,0GRC_AE,B,
0GAE_C06,D,INA,7.0/03,"2,00,80,11,40,55,124",SAP,BW,0GRC_AE,B,
0GAE_C05,D,INA,7.0/03,"2,00,71,23,11,55,012",SAP,BW,0GRC_AE,B,
0GAE_C04,D,INA,7.0/03,"2,00,80,11,40,55,456",SAP,BW,0GRC_AE,B,
0GAE_C03,D,INA,7.0/03,"2,00,80,11,40,55,328",SAP,BW,0GRC_AE,B,
0GAE_C02,D,INA,7.0/03,"2,00,80,10,11,82,449",SAP,BW,0GRC_AE,B,
0GAE_C01,D,INA,7.0/03,"2,00,71,22,21,90,046",SAP,BW,0GRC_AE,B,
0GAC_C06,D,INA,,"2,01,20,42,00,63,232",SAP,BW,0GRC_AC10,B,
0GAC_C05,D,INA,,"2,01,20,42,00,35,717",SAP,BW,0GRC_AC10,B,
0GAC_C04,D,INA,,"2,01,20,42,00,42,306",SAP,BW,0GRC_AC10,B,
0GAC_C03,D,INA,,"2,01,20,42,00,35,846",SAP,BW,0GRC_AC10,B,
0GAC_C02,D,INA,,"2,01,20,42,00,54,513",SAP,BW,0GRC_AC10,B,
0GAC_C01,D,INA,,"2,01,20,42,00,40,001",SAP,BW,0GRC_AC10,B,
0FRE_MP09,D,INA,3.5/03,"2,00,60,12,31,63,809",SAP,BW,0FRE,M,
0FRE_MP08,D,INA,3.5/03,"2,00,60,12,31,63,613",SAP,BW,0FRE,M,
0FRE_MP07,D,INA,3.5/03,"2,00,60,12,31,63,451",SAP,BW,0FRE,M,
0FRE_MP06,D,INA,3.5/03,"2,00,60,12,31,63,323",SAP,BW,0FRE,M,
0FRE_MC25,D,INA,7.0/03,"2,00,51,11,61,84,020",SAP,BW,0FRE,M,
0FRE_MC24,D,INA,7.0/03,"2,00,60,61,51,90,007",SAP,BW,0FRE,M,
0FRE_MC23,D,INA,7.0/03,"2,00,60,61,51,85,317",SAP,BW,0FRE,M,
0FRE_MC22,D,INA,7.0/03,"2,00,60,61,51,84,232",SAP,BW,0FRE,M,
0FRE_MC21,D,INA,7.0/03,"2,00,61,02,61,33,301",SAP,BW,0FRE,M,
0FRE_MC05,D,INA,3.5/02,"2,00,31,12,41,73,705",SAP,BW,0FRE,M,
0FRE_MC04,D,INA,7.0/03,"2,00,60,61,51,85,654",SAP,BW,0FRE,M,
0FRE_MC03,D,INA,7.0/03,"2,00,60,61,51,84,845",SAP,BW,0FRE,M,
0FRE_MC02,D,INA,7.0/03,"2,00,60,61,51,82,723",SAP,BW,0FRE,M,
0FRE_MC01,D,INA,7.0/03,"2,00,61,02,61,35,040",SAP,BW,0FRE,M,
0FRE_C30,D,INA,7.0/03,"2,00,51,11,61,34,211",SAP,BW,0FRE,B,
0FRE_C28,D,INA,7.0/03,"2,00,60,50,21,82,850",SAP,BW,0FRE,B,
0FRE_C27,D,INA,7.0/03,"2,00,51,11,61,83,747",SAP,BW,0FRE,B,
0FRE_C26,D,INA,7.0/03,"2,00,60,52,42,04,758",SAP,BW,0FRE,B,
0FRE_C25,D,INA,7.0/03,"2,00,60,61,51,61,207",SAP,BW,0FRE,B,
0FRE_C24,D,INA,7.0/03,"2,00,60,61,51,51,702",SAP,BW,0FRE,B,
0FRE_C23,D,INA,7.0/03,"2,00,60,61,51,50,940",SAP,BW,0FRE,B,
0FRE_C22,D,INA,7.0/03,"2,00,60,61,51,45,748",SAP,BW,0FRE,B,
0FRE_C21,D,INA,7.0/03,"2,00,60,61,51,45,529",SAP,BW,0FRE,B,
0FRE_C10,D,INA,7.0/02,"2,00,50,32,82,04,818",SAP,BW,0FRE,B,
0FRE_C09,D,INA,3.5/02,"2,00,31,12,62,13,515",SAP,BW,0FRE,B,
0FRE_C08,D,INA,7.0/03,"2,00,60,50,21,82,250",SAP,BW,0FRE,B,
0FRE_C07,D,INA,3.5/02,"2,00,31,12,62,11,505",SAP,BW,0FRE,B,
0FRE_C06,D,INA,7.0/03,"2,00,60,52,42,03,753",SAP,BW,0FRE,B,
0FRE_C05,D,INA,7.0/03,"2,00,60,61,51,55,856",SAP,BW,0FRE,B,
0FRE_C04,D,INA,7.0/03,"2,00,60,61,51,45,335",SAP,BW,0FRE,B,
0FRE_C03,D,INA,7.0/03,"2,00,60,61,51,45,115",SAP,BW,0FRE,B,
0FRE_C02,D,INA,7.0/03,"2,00,60,61,51,44,635",SAP,BW,0FRE,B,
0FRE_C01,D,INA,7.0/03,"2,00,61,10,21,32,500",SAP,BW,0FRE,B,
0FMLR_RC2,D,INA,7.0/05,"2,00,91,12,41,90,219",SAP,BW,0CRM_FM_LR,B,
0FMLR_RC1,D,INA,7.0/05,"2,00,91,21,11,94,413",SAP,BW,0CRM_FM_LR,B,
0FMD_VP11,D,INA,747,"2,01,50,11,21,60,915",SAP,BW,0FMD5,V,C
0FMD_VP10,D,INA,747,"2,01,50,11,21,61,049",SAP,BW,0FMD5,V,C
0FMD_VP09,D,INA,747,"2,01,50,11,21,61,129",SAP,BW,0FMD5,V,C
0FMD_VP08,D,INA,747,"2,01,50,11,21,61,543",SAP,BW,0FMD5,V,C
0FMD_VP07,D,INA,747,"2,01,50,11,21,61,020",SAP,BW,0FMD5,V,C
0FMD_VP06,D,INA,747,"2,01,50,11,21,61,309",SAP,BW,0FMD5,V,C
0FMD_VP05,D,INA,747,"2,01,50,11,21,61,813",SAP,BW,0FMD5,V,C
0FMD_MP11,D,INA,7.0/06,"2,01,01,02,60,50,141",SAP,BW,0FMD5,M,
0FMD_MP10,D,INA,7.0/05,"2,00,90,51,21,12,526",SAP,BW,0FMD5,M,
0FMD_MP09,D,INA,7.0/05,"2,00,90,51,21,11,057",SAP,BW,0FMD5,M,
0FMD_MP08,D,INA,7.0/05,"2,00,90,51,21,41,519",SAP,BW,0FMD5,M,
0FMD_MP07,D,INA,7.0/05,"2,00,90,51,20,84,433",SAP,BW,0FMD5,M,
0FMD_MP06,D,INA,7.0/05,"2,00,91,02,90,94,748",SAP,BW,0FMD5,M,
0FMD_MP05,D,INA,7.0/05,"2,00,91,02,90,70,002",SAP,BW,0FMD5,M,
0FITV_MP2,D,INA,,"2,01,20,20,90,45,233",SAP,BW,0PY_XX_NEW_RECON,M,
0FITV_C02,D,INA,3.0/01,"2,00,10,31,61,43,645",SAP,BW,0FITV,B,
0FITV_C01,D,INA,2.1/01,"2,00,00,91,51,03,728",SAP,BW,0FITV,B,
0FIP_MP01,D,INA,7.0/04,"2,00,80,61,31,54,427",SAP,BW,0MMPUR_FIP,M,
0FIP_C01,D,INA,7.0/04,"2,00,80,61,31,53,009",SAP,BW,0MMPUR_FIP,B,
0FIL_C01,D,INA,3.3/01,"2,00,30,61,31,32,622",SAP,BW,0FILA,B,
0FIGL_VC2,D,INA,7.0/03,"2,00,60,71,20,74,500",SAP,BW,0FIGL,V,C
0FIGL_VC1,D,INA,7.0/03,"2,00,60,71,20,74,133",SAP,BW,0FIGL,V,C
0FIGL_V71,D,INA,7.0/06,"2,01,10,12,41,35,619",SAP,BW,0FIN_GL_MCA_EHP6_GL,V,C
0FIGL_V70,D,INA,7.0/06,"2,01,10,12,41,35,643",SAP,BW,0FIN_GL_MCA_EHP6_GL_NEW,V,C
0FIGL_V60,D,INA,7.0/05,"2,00,91,13,01,24,839",SAP,BW,0FIN_GL_ADB_EHP5,V,S
0FIGL_V40,D,INA,7.0/03,"2,00,80,12,90,92,354",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,V,S
0FIGL_V31,D,INA,,"2,01,20,43,00,32,345",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,V,C
0FIGL_V30,D,INA,,"2,01,20,43,00,32,241",SAP,BW,0FIN_REP_SIMPL_1_EHP3_FIGL,V,C
0FIGL_V11,D,INA,7.0/03,"2,00,60,72,61,52,525",SAP,BW,0FIGL_ERP,V,C
